456;"Jammu &amp; Kashmir Gross State Domestic Product at factor cost at Constant Prices for the base year 2004-05";Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's gross domestic product at constant prices for the base year 2004-05.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
457;"Jammu &amp; Kashmir Gross State Domestic Product at factor cost at Constant Prices for the base year 1993-94";Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's gross domestic product at constant prices for the base year 1993-94.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
458;"Jammu &amp; Kashmir Gross State Domestic Product at factor cost at Current Prices for the base year 2004-05";Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's gross domestic product at current prices for the base year 2004-05.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
459;"Jammu &amp; Kashmir Gross State Domestic Product at factor cost at Current Prices for the base year 1993-94";Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's gross domestic product at current prices for the base year 1993-94.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
460;"Jammu &amp; Kashmir Net State Domestic Product at factor cost at Constant Prices for the base year 2004-05";Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's net domestic product at constant prices for the base year 2004-05. The estimate of net state domestic product is arrived at by deducting the consumption of fixed capital from the gross state domestic product for each sector.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
461;"Jammu &amp; Kashmir Net State Domestic Product at factor cost at Constant Prices for the base year 1993-94";Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's net domestic product at constant prices for the base year 1993-94. The estimate of net state domestic product is arrived at by deducting the consumption of fixed capital from the gross state domestic product for each sector.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
462;"Jammu &amp; Kashmir Net State Domestic Product at factor cost at Current Prices for the base year 2004-05";Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's net domestic product at current prices for the base year 2004-05. The estimate of net state domestic product is arrived at by deducting the consumption of fixed capital from the gross state domestic product for each sector.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
463;"Jammu &amp; Kashmir Net State Domestic Product at factor cost at Current Prices for the base year 1993-94";Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's net domestic product at current prices for the base year 1993-94. The estimate of net state domestic product is arrived at by deducting the consumption of fixed capital from the gross state domestic product for each sector.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
464;Jharkhand Gross State Domestic Product at factor cost at Constant Prices for the base year 2004-05;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's gross domestic product at constant prices for the base year 2004-05.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
465;Jharkhand Gross State Domestic Product at factor cost at Constant Prices for the base year 1993-94;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's gross domestic product at constant prices for the base year 1993-94.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
466;Jharkhand Gross State Domestic Product at factor cost at Current Prices for the base year 2004-05;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's gross domestic product at current prices for the base year 2004-05.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
467;Jharkhand Gross State Domestic Product at factor cost at Current Prices for the base year 1993-94;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's gross domestic product at current prices for the base year 1993-94.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
468;Jharkhand Net State Domestic Product at factor cost at Constant Prices for the base year 2004-05;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's net domestic product at constant prices for the base year 2004-05. The estimate of net state domestic product is arrived at by deducting the consumption of fixed capital from the gross state domestic product for each sector.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
469;Jharkhand Net State Domestic Product at factor cost at Constant Prices forthe base year 1993-94;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's net domestic product at constant prices for the base year 1993-94. The estimate of net state domestic product is arrived at by deducting the consumption of fixed capital from the gross state domestic product for each sector.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
470;Jharkhand Net State Domestic Product at factor cost at Current Prices for the base year 2004-05;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's net domestic product at current prices for the base year 2004-05. The estimate of net state domestic product is arrived at by deducting the consumption of fixed capital from the gross state domestic product for each sector.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
471;Jharkhand Net State Domestic Product at factor cost at Current Prices for the base year 1993-94;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's net domestic product at current prices for the base year 1993-94. The estimate of net state domestic product is arrived at by deducting the consumption of fixed capital from the gross state domestic product for each sector.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
472;Karnataka Gross State Domestic Product at factor cost at Constant Prices for the base year 2004-05;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's gross domestic product at constant prices for the base year 2004-05.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
473;Karnataka Gross State Domestic Product at factor cost at Constant Prices for the base year 1993-94;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's gross domestic product at constant prices for the base year 1993-94.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
474;Karnataka Gross State Domestic Product at factor cost at Current Prices for the base year 2004-05;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's gross domestic product at current prices for the base year 2004-05.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
475;Karnataka Gross State Domestic Product at factor cost at Current Prices for the base year 1993-94;Ministry of Statistics and Programme Implementation;Economy;The table refers to the state's gross domestic product at current prices for the base year 1993-94.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
